time_step,item_id,item_name,buyer_id,seller_id,deal_made,deal_price,termination_reason,rounds_taken,buyer_value,seller_cost,buyer_surplus,seller_surplus
3,item_000,Widget A,buyer_t3_005,seller_t3_005,False,,rejected,3,85.64,106.13,0.0,0.0
3,item_001,Gadget B,buyer_t3_012,seller_t3_003,True,57.6,accepted,2,115.2,52.94,57.6,4.660000000000004
3,item_004,Gizmo E,buyer_t3_003,seller_t3_000,True,81.91,accepted,3,86.11,61.13,4.200000000000003,20.779999999999994
3,item_003,Thingamajig D,buyer_t3_004,seller_t3_011,True,64.53,accepted,3,87.15,55.63,22.620000000000005,8.899999999999999
3,item_002,Doohickey C,buyer_t3_009,seller_t3_009,True,69.22,accepted,2,138.43,64.11,69.21000000000001,5.109999999999999
4,item_002,Doohickey C,buyer_t4_010,seller_t4_011,True,65.97,accepted,2,138.85,60.13,72.88,5.839999999999996
4,item_002,Doohickey C,buyer_t4_013,seller_t4_006,True,61.12,accepted,3,93.29,51.8,32.17000000000001,9.32
4,item_002,Doohickey C,buyer_t4_001,seller_t4_001,False,,rejected,3,132.62,99.14,0.0,0.0
4,item_003,Thingamajig D,buyer_t4_005,seller_t4_013,True,83.29,accepted,3,122.04,68.27,38.75,15.02000000000001
4,item_001,Gadget B,buyer_t4_003,seller_t4_003,True,116.14,accepted,3,117.08,96.78,0.9399999999999977,19.36
4,item_000,Widget A,buyer_t4_006,seller_t4_000,False,,rejected,3,136.76,86.29,0.0,0.0
4,item_002,Doohickey C,buyer_t4_009,seller_t4_002,False,,rejected,3,89.32,108.53,0.0,0.0
4,item_004,Gizmo E,buyer_t4_000,seller_t4_004,True,83.53,accepted,3,132.61,57.21,49.08000000000001,26.32
4,item_000,Widget A,buyer_t4_014,seller_t4_012,True,78.15,accepted,3,84.84,53.53,6.689999999999998,24.620000000000005
4,item_002,Doohickey C,buyer_t4_012,seller_t4_010,False,,timeout,10,91.28,106.31,0.0,0.0
4,item_002,Doohickey C,buyer_t4_004,seller_t4_014,True,68.92,accepted,3,85.0,58.41,16.08,10.510000000000005
4,item_001,Gadget B,buyer_t4_007,seller_t4_009,False,,rejected,3,121.71,104.83,0.0,0.0
4,item_002,Doohickey C,buyer_t4_011,seller_t4_007,False,,rejected,3,100.77,116.89,0.0,0.0
4,item_003,Thingamajig D,buyer_t4_002,seller_t4_008,True,68.41,accepted,2,136.82,51.91,68.41,16.5
4,item_002,Doohickey C,buyer_t4_008,seller_t4_005,False,,rejected,3,137.09,111.04,0.0,0.0
5,item_000,Widget A,buyer_t5_004,seller_t5_014,False,,rejected,3,82.98,62.58,0.0,0.0
5,item_003,Thingamajig D,buyer_t5_002,seller_t5_006,True,81.31,accepted,3,130.63,72.6,49.31999999999999,8.710000000000008
5,item_004,Gizmo E,buyer_t5_003,seller_t5_000,True,92.5,accepted,3,97.82,78.47,5.319999999999993,14.030000000000001
5,item_004,Gizmo E,buyer_t5_001,seller_t5_008,False,,rejected,3,104.86,106.49,0.0,0.0
5,item_002,Doohickey C,buyer_t5_006,seller_t5_003,False,,rejected,3,90.81,91.47,0.0,0.0
5,item_002,Doohickey C,buyer_t5_013,seller_t5_005,True,83.92,accepted,3,118.89,68.79,34.97,15.129999999999995
5,item_001,Gadget B,buyer_t5_012,seller_t5_009,True,92.35,accepted,3,93.49,64.13,1.1400000000000006,28.22
5,item_003,Thingamajig D,buyer_t5_005,seller_t5_004,False,,rejected,3,145.3,91.98,0.0,0.0
5,item_004,Gizmo E,buyer_t5_011,seller_t5_012,True,93.74,accepted,3,148.23,74.4,54.489999999999995,19.33999999999999
